 747,243,81,204 
 743,245,78,200 
 737,239,76,204 
 737,239,72,204 
 738,239,71,204 
 730,241,72,208 
 724,246,75,207 
 718,246,75,207 
 714,246,75,207 
 709,252,75,203 
 708,252,76,203 
 706,248,75,203 
 702,244,78,203 
 701,244,79,203 
 702,240,80,203 
 703,240,81,203 
 704,240,83,203 
 706,240,81,203 
 712,240,79,203 
 719,244,75,203 
 727,244,74,203 
 737,244,71,203 
 737,244,71,203 
 748,244,70,203 
 756,244,67,203 
 763,244,67,203 
 765,242,70,207 
 768,248,71,203 
 768,248,71,203 
 774,248,72,203 
 774,248,76,203 
 775,241,77,203 
 777,238,77,202 
 774,237,77,198 
 774,237,77,198 
 773,229,78,198 
 773,229,78,198 
 773,229,78,198 
 774,229,76,198 
 776,233,76,198 
 777,233,74,198 
 777,231,71,202 
 778,231,65,202 
 780,231,60,202 
 775,235,60,202 
 768,237,60,198 
 769,237,60,198 
 763,237,61,198 
 753,237,68,198 
 743,237,74,198 
 735,237,75,198 
 727,239,75,194 
 727,239,75,194 
 718,239,77,194 
 709,245,77,190 
 702,245,77,190 
 699,241,75,190 
 702,241,70,190 
 702,241,70,190 
 703,243,67,187 
 703,247,63,187 
 705,247,59,187 
 710,243,51,187 
 708,243,49,187 
 708,243,49,187 
 703,243,49,187 
 699,243,49,187 
 692,250,60,180 
 690,252,65,176 
 687,255,67,176 
 687,255,67,176 
 685,261,66,176 
 680,267,67,176 
 677,272,69,172 
 678,273,66,172 
 674,278,69,169 
 674,278,69,169 
 675,280,68,166 
 671,280,67,166 
 670,279,64,169 
 669,275,60,165 
 666,274,57,168 
 668,274,55,168 
 669,270,49,164 
 669,265,45,164 
 667,259,46,164 
 662,253,48,164 
 657,249,60,161 
 657,249,60,161 
 655,248,65,158 
 651,245,67,158 
 646,247,66,155 
 639,242,69,158 
 634,239,65,158 
 634,241,65,155 
 632,241,64,155 
 631,246,62,152 
 632,245,60,155 
 635,248,58,155 
 641,245,51,155 
