173,294,121,190
172,294,121,190
171,296,121,190
170,297,121,190
169,296,121,190
170,296,121,190
170,296,121,190
169,296,121,190
169,296,121,190
169,295,121,190
169,294,121,190
171,295,121,190
170,295,121,190
170,295,121,190
171,296,121,190
172,294,121,190
172,293,121,190
174,292,121,190
175,291,121,190
177,289,121,190
181,288,121,190
182,288,121,190
181,289,121,190
182,290,121,190
181,290,121,190
182,290,121,190
180,290,121,190
180,292,121,190
180,291,121,190
180,292,121,190
181,292,121,190
181,292,121,190
181,292,121,190
181,293,121,190
183,292,121,190
184,294,121,190
189,294,121,190
193,298,121,190
197,299,121,190
205,298,121,190
217,297,121,190
224,285,121,190
227,286,121,190
234,293,121,190
245,300,121,190
264,294,121,190
283,287,121,190
283,290,121,190
289,290,121,190
299,289,121,190
315,286,121,190
335,282,121,190
344,282,121,190
352,281,121,190
364,277,121,190
374,277,121,190
380,272,121,190
384,272,121,190
392,273,121,190
403,273,121,190
420,282,121,190
443,283,121,190
445,279,121,190
452,278,121,190
461,276,121,190
470,273,121,190
477,274,121,190
482,274,121,190
483,268,121,190
486,261,121,190
489,260,121,190
491,262,121,190
494,257,121,190
494,254,121,190
499,254,121,190
498,252,121,190
498,251,121,190
492,247,121,190
495,250,121,190
499,250,121,190
505,249,121,190
508,250,121,190
508,249,121,190
503,251,121,190
501,251,121,190
499,253,121,190
500,252,121,190
498,250,121,190
492,246,121,190
496,251,121,190
496,251,121,190
494,250,121,190
487,246,121,190
485,251,121,190
485,251,121,190
486,252,121,190
483,252,121,190
480,251,121,190
474,249,121,190
472,248,121,190
