240,25,110,315
240,25,110,315
241,25,110,315
243,26,110,315
243,26,110,315
245,26,110,315
239,25,110,315
238,24,110,315
236,26,110,315
235,26,110,315
235,26,110,315
240,22,110,315
244,22,110,315
247,24,110,315
248,24,110,315
249,23,110,315
249,23,110,315
244,21,110,315
235,26,110,315
217,32,110,315
203,40,110,315
203,40,110,315
205,42,110,315
209,43,110,315
209,42,110,315
211,39,110,315
218,33,110,315
215,32,110,315
215,32,110,315
217,34,110,315
213,34,110,315
215,35,110,315
217,37,110,315
219,40,110,315
219,40,110,315
224,40,110,315
229,42,110,315
229,43,110,315
230,44,110,315
230,44,110,315
230,44,110,315
235,43,110,315
230,41,110,315
222,37,110,315
216,32,110,315
214,30,110,315
214,30,110,315
217,31,110,315
218,30,110,315
218,30,110,315
213,31,110,315
219,30,110,315
227,31,110,315
234,38,110,315
238,42,110,315
238,42,110,315
237,40,110,315
237,40,110,315
237,40,110,315
242,42,110,315
246,43,110,315
245,44,110,315
243,44,110,315
244,44,110,315
244,44,110,315
244,44,110,315
242,44,110,315
235,44,110,315
224,44,110,315
205,43,110,315
201,40,110,315
205,41,110,315
210,42,110,315
214,43,110,315
219,44,110,315
223,43,110,315
223,42,110,315
227,43,110,315
234,44,110,315
239,44,110,315
243,44,110,315
244,44,110,315
244,44,110,315
239,44,110,315
243,44,110,315
244,43,110,315
244,43,110,315
245,44,110,315
245,44,110,315
247,44,110,315
245,44,110,315
248,44,110,315
249,44,110,315
249,43,110,315
248,40,110,315
246,41,110,315
239,43,110,315
228,42,110,315
227,39,110,315
229,33,110,315
